#0##原始谱 
###能量 , 强度 
0.11655,4.33875E-06,0.017,,,,
0.11694,4.4675E-06,0.0167,,,,
0.11732,0.000004515,0.0166,,,,
0.11771,4.47875E-06,0.0167,,,,
0.1181,4.50625E-06,0.0167,,,,
0.11849,0.000004585,0.0165,,,,
0.11887,4.60625E-06,0.0165,,,,
0.11926,4.59125E-06,0.0165,,,,
0.11965,4.6825E-06,0.0163,,,,
0.12003,4.68125E-06,0.0163,,,,
0.12042,4.60375E-06,0.0165,,,,
0.12081,4.6825E-06,0.0163,,,,
0.1212,4.86375E-06,0.016,,,,
0.12158,4.8925E-06,0.016,,,,
0.12197,4.8125E-06,0.0161,,,,
0.12236,4.72625E-06,0.0163,,,,
0.12275,4.8375E-06,0.0161,,,,
0.12313,4.84875E-06,0.0161,,,,
0.12352,4.83625E-06,0.0161,,,,
0.12391,0.00000481,0.0161,,,,
0.12429,4.96125E-06,0.0159,,,,
0.12468,0.000004965,0.0159,,,,
0.12507,4.8975E-06,0.016,,,,
0.12546,5.10375E-06,0.0156,,,,
0.12584,0.000005045,0.0157,,,,
0.12623,7.10125E-06,0.0133,,,,
0.12662,0.00001836,0.0083,,,,
0.127,0.00004457,0.0053,,,,
0.12739,6.42888E-05,0.0044,,,,
0.12778,4.78625E-05,0.0051,,,,
0.12817,1.99325E-05,0.0079,,,,
0.12855,6.92625E-06,0.0134,,,,
0.12894,4.5525E-06,0.0166,,,,
0.12933,4.2925E-06,0.0171,,,,
0.12971,4.35875E-06,0.0169,,,,
0.1301,4.4425E-06,0.0168,,,,
0.13049,4.31875E-06,0.017,,,,
0.13088,4.3125E-06,0.017,,,,
0.13126,4.3425E-06,0.017,,,,
0.13165,4.37375E-06,0.0169,,,,
0.13204,0.000004535,0.0166,,,,
0.13243,4.57625E-06,0.0165,,,,
0.13281,4.44625E-06,0.0168,,,,
0.1332,0.00000445,0.0168,,,,
0.13359,4.3525E-06,0.0169,,,,
0.13397,4.41625E-06,0.0168,,,,
0.13436,4.7775E-06,0.0162,,,,
0.13475,0.00000674,0.0136,,,,
0.13514,1.22775E-05,0.0101,,,,
0.13552,0.000030085,0.0064,,,,
0.13591,5.99537E-05,0.0046,,,,
0.1363,6.88725E-05,0.0043,,,,
0.13668,0.00004136,0.0055,,,,
0.13707,1.45063E-05,0.0093,,,,
0.13746,4.89875E-06,0.016,,,,
0.13785,3.2625E-06,0.0196,,,,
0.13823,3.22875E-06,0.0197,,,,
0.13862,3.21125E-06,0.0197,,,,
0.13901,3.0975E-06,0.0201,,,,
0.1394,3.2725E-06,0.0195,,,,
0.13978,3.20125E-06,0.0198,,,,
0.14017,3.29875E-06,0.0195,,,,
0.14056,3.28875E-06,0.0195,,,,
0.14094,3.28875E-06,0.0195,,,,
0.14133,3.40375E-06,0.0192,,,,
0.14172,3.12875E-06,0.02,,,,
0.14211,0.000003345,0.0193,,,,
0.14249,3.26375E-06,0.0196,,,,
0.14288,0.00000326,0.0196,,,,
0.14327,0.00000325,0.0196,,,,
0.14365,3.29375E-06,0.0195,,,,
0.14404,3.30625E-06,0.0194,,,,
0.14443,3.36625E-06,0.0193,,,,
0.14482,3.2425E-06,0.0196,,,,
0.1452,0.00000324,0.0196,,,,
0.14559,3.31875E-06,0.0194,,,,
0.14598,3.2725E-06,0.0195,,,,
0.14636,3.33875E-06,0.0193,,,,
0.14675,3.35625E-06,0.0193,,,,
0.14714,3.3175E-06,0.0194,,,,
0.14753,0.00000346,0.019,,,,
0.14791,3.35125E-06,0.0193,,,,
0.1483,0.000003325,0.0194,,,,
0.14869,3.30625E-06,0.0194,,,,
0.14908,3.38125E-06,0.0192,,,,
0.14946,3.35625E-06,0.0193,,,,
0.14985,3.3575E-06,0.0193,,,,
0.15024,3.4125E-06,0.0191,,,,
0.15062,0.000003355,0.0193,,,,
0.15101,3.3175E-06,0.0194,,,,
0.1514,3.36875E-06,0.0193,,,,
0.15179,3.43625E-06,0.0191,,,,
0.15217,0.000003355,0.0193,,,,
0.15256,3.26375E-06,0.0196,,,,
0.15295,3.4325E-06,0.0191,,,,
0.15333,3.2675E-06,0.0196,,,,
0.15372,3.3625E-06,0.0193,,,,
0.15411,3.36875E-06,0.0193,,,,
0.1545,3.4325E-06,0.0191,,,,
0.15488,0.0000033,0.0195,,,,
0.15527,0.00000334,0.0193,,,,
0.15566,0.00000328,0.0195,,,,
0.15605,3.38125E-06,0.0192,,,,
0.15643,0.00000336,0.0193,,,,
0.15682,3.25625E-06,0.0196,,,,
0.15721,3.30625E-06,0.0194,,,,
0.15759,0.000003355,0.0193,,,,
0.15798,3.3325E-06,0.0194,,,,
0.15837,3.34625E-06,0.0193,,,,
0.15876,0.00000345,0.019,,,,
0.15914,3.4525E-06,0.019,,,,
0.15953,3.35125E-06,0.0193,,,,
0.15992,3.49625E-06,0.0189,,,,
0.1603,3.36125E-06,0.0193,,,,
0.16069,0.00000355,0.0188,,,,
0.16108,0.000003455,0.019,,,,
0.16147,3.48375E-06,0.0189,,,,
0.16185,3.35875E-06,0.0193,,,,
0.16224,3.3675E-06,0.0193,,,,
0.16263,3.5725E-06,0.0187,,,,
0.16301,3.6475E-06,0.0185,,,,
0.1634,3.58125E-06,0.0187,,,,
0.16379,3.4875E-06,0.0189,,,,
0.16418,3.51125E-06,0.0189,,,,
0.16456,3.53375E-06,0.0188,,,,
0.16495,3.48625E-06,0.0189,,,,
0.16534,3.4775E-06,0.019,,,,
0.16573,0.000003475,0.019,,,,
0.16611,3.46375E-06,0.019,,,,
0.1665,3.63875E-06,0.0185,,,,
0.16689,0.000003535,0.0188,,,,
0.16727,3.47625E-06,0.019,,,,
0.16766,3.2975E-06,0.0195,,,,
0.16805,3.1825E-06,0.0198,,,,
0.16844,3.01625E-06,0.0204,,,,
0.16882,3.15875E-06,0.0199,,,,
0.16921,3.14375E-06,0.0199,,,,
0.1696,3.12125E-06,0.02,,,,
0.16998,3.0725E-06,0.0202,,,,
0.17037,3.1875E-06,0.0198,,,,
0.17076,0.00000317,0.0199,,,,
0.17115,3.2225E-06,0.0197,,,,
0.17153,0.000003085,0.0201,,,,
0.17192,0.00000312,0.02,,,,
0.17231,0.000003215,0.0197,,,,
0.1727,0.00000312,0.02,,,,
0.17308,3.14625E-06,0.0199,,,,
0.17347,3.23875E-06,0.0196,,,,
0.17386,3.08625E-06,0.0201,,,,
0.17424,0.00000312,0.02,,,,
0.17463,3.12125E-06,0.02,,,,
0.17502,0.000003135,0.02,,,,
0.17541,3.12125E-06,0.02,,,,
0.17579,0.00000315,0.0199,,,,
0.17618,3.11625E-06,0.02,,,,
0.17657,3.1475E-06,0.0199,,,,
0.17695,0.000003105,0.0201,,,,
0.17734,3.15875E-06,0.0199,,,,
0.17773,3.16875E-06,0.0199,,,,
0.17812,3.0675E-06,0.0202,,,,
0.1785,3.26125E-06,0.0196,,,,
0.17889,3.1175E-06,0.02,,,,
0.17928,3.2025E-06,0.0198,,,,
0.17966,3.15625E-06,0.0199,,,,
0.18005,3.16375E-06,0.0199,,,,
0.18044,3.16375E-06,0.0199,,,,
0.18083,3.15125E-06,0.0199,,,,
0.18121,3.14125E-06,0.0199,,,,
0.1816,3.21375E-06,0.0197,,,,
0.18199,3.21625E-06,0.0197,,,,
0.18238,3.2825E-06,0.0195,,,,
0.18276,3.32875E-06,0.0194,,,,
0.18315,4.17125E-06,0.0173,,,,
0.18354,8.14625E-06,0.0124,,,,
0.18392,1.57312E-05,0.0089,,,,
0.18431,1.99725E-05,0.0079,,,,
0.1847,0.00001558,0.009,,,,
0.18509,7.8725E-06,0.0126,,,,
0.18547,4.0975E-06,0.0175,,,,
0.18586,3.24125E-06,0.0196,,,,
0.18625,3.0525E-06,0.0202,,,,
0.18663,3.03625E-06,0.0203,,,,
0.18702,3.08125E-06,0.0201,,,,
0.18741,0.000002975,0.0205,,,,
0.1878,3.02625E-06,0.0203,,,,
0.18818,0.000003015,0.0204,,,,
0.18857,3.12625E-06,0.02,,,,
0.18896,3.0325E-06,0.0203,,,,
0.18935,3.01625E-06,0.0204,,,,
0.18973,3.03125E-06,0.0203,,,,
0.19012,0.000003105,0.0201,,,,
0.19051,3.04125E-06,0.0203,,,,
0.19089,3.01625E-06,0.0204,,,,
0.19128,3.1225E-06,0.02,,,,
0.19167,3.0675E-06,0.0202,,,,
0.19206,3.05375E-06,0.0202,,,,
0.19244,3.0675E-06,0.0202,,,,
0.19283,3.05875E-06,0.0202,,,,
0.19322,2.9875E-06,0.0205,,,,
0.1936,2.9275E-06,0.0207,,,,
0.19399,0.000002965,0.0205,,,,
0.19438,0.00000298,0.0205,,,,
0.19477,0.00000293,0.0207,,,,
0.19515,2.95375E-06,0.0206,,,,
0.19554,2.96125E-06,0.0205,,,,
0.19593,2.90125E-06,0.0208,,,,
0.19631,0.000002965,0.0205,,,,
0.1967,2.96625E-06,0.0205,,,,
0.19709,2.98375E-06,0.0205,,,,
0.19748,3.09625E-06,0.0201,,,,
0.19786,3.0075E-06,0.0204,,,,
0.19825,3.01875E-06,0.0203,,,,
0.19864,2.94125E-06,0.0206,,,,
0.19903,2.99625E-06,0.0204,,,,
0.19941,2.98625E-06,0.0205,,,,
0.1998,2.89875E-06,0.0208,,,,
0.20019,2.99375E-06,0.0204,,,,
0.20057,2.9325E-06,0.0206,,,,
0.20096,2.8975E-06,0.0208,,,,
0.20135,2.9125E-06,0.0207,,,,
0.20174,2.9325E-06,0.0206,,,,
0.20212,2.98875E-06,0.0205,,,,
0.20251,3.0425E-06,0.0203,,,,
0.2029,2.87875E-06,0.0208,,,,
0.20328,0.00000291,0.0207,,,,
0.20367,0.00000287,0.0209,,,,
0.20406,2.91625E-06,0.0207,,,,
0.20445,2.83125E-06,0.021,,,,
0.20483,2.8125E-06,0.0211,,,,
0.20522,2.88875E-06,0.0208,,,,
0.20561,2.8325E-06,0.021,,,,
0.20599,2.97375E-06,0.0205,,,,
0.20638,2.92125E-06,0.0207,,,,
0.20677,2.86875E-06,0.0209,,,,
0.20716,0.000002885,0.0208,,,,
0.20754,0.0000028,0.0211,,,,
0.20793,2.9475E-06,0.0206,,,,
0.20832,0.00000289,0.0208,,,,
0.20871,3.09375E-06,0.0201,,,,
0.20909,4.5375E-06,0.0166,,,,
0.20948,0.00000959,0.0114,,,,
0.20987,0.00001829,0.0083,,,,
0.21025,2.13662E-05,0.0076,,,,
0.21064,1.55287E-05,0.009,,,,
0.21103,0.000007535,0.0129,,,,
0.21142,3.6925E-06,0.0184,,,,
0.2118,2.78875E-06,0.0212,,,,
0.21219,2.82875E-06,0.021,,,,
0.21258,0.000002805,0.0211,,,,
0.21296,0.00000272,0.0214,,,,
0.21335,0.00000281,0.0211,,,,
0.21374,2.75125E-06,0.0213,,,,
0.21413,0.00000275,0.0213,,,,
0.21451,2.77375E-06,0.0212,,,,
0.2149,0.00000274,0.0214,,,,
0.21529,2.74875E-06,0.0213,,,,
0.21568,2.74375E-06,0.0213,,,,
0.21606,2.76625E-06,0.0213,,,,
0.21645,0.00000273,0.0214,,,,
0.21684,2.65125E-06,0.0217,,,,
0.21722,2.8225E-06,0.021,,,,
0.21761,2.81125E-06,0.0211,,,,
0.218,2.82125E-06,0.021,,,,
0.21839,2.8375E-06,0.021,,,,
0.21877,2.71375E-06,0.0215,,,,
0.21916,2.7275E-06,0.0214,,,,
